x,y,z,vx,vy,vz,t
42.0567,78.521,103.874,-0.573617,0.818327,-0.0361176,96
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
-4.62203,-378.702,88.1276,-0.0616939,-0.579624,-0.812545,318
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
2.61845,-385.803,88.9696,0.676516,-0.726259,-0.121957,322
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
5.65428,-388.304,88.31,0.825342,-0.527272,-0.201977,324
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-236.389,-330.269,133.787,-0.559461,-0.779839,0.280811,246
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-103.65,-124.14,88.0444,-0.102772,-0.947405,0.303087,101
14.375,339.238,105.102,0.495358,0.78692,0.367937,266
4.59624,-309.15,111.432,0.997284,0.0706019,0.0209667,294.4
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
9.13485,-390.225,87.9853,0.901244,-0.432337,0.0290528,326
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
479.45,332.899,106.12,0.997154,-0.0523463,0.0542484,394
-102.415,-304.433,143.384,0.111288,-0.273104,0.955526,252
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
471.448,333.061,107.83,0.937767,-0.17205,0.301648,390
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
357.066,385.174,112.572,-0.587442,0.797599,-0.136923,364
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
12.8124,-391.659,88.5581,0.925838,-0.287742,0.245006,328
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
16.676,-392.379,89.2391,0.991663,-0.0803917,0.100711,330
61.3553,246.588,107.095,-0.377858,0.7751,0.506402,202
-6.05773,-19.0787,24.9465,-0.308785,-0.832001,0.460897,18
436.805,325.989,99.61,0.802501,-0.370037,-0.468043,372
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-65.2369,318.93,110.655,-0.93356,0.355066,-0.0489299,278.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
20.5496,-393.241,89.6405,0.936794,-0.335606,0.0989213,332
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-238.43,-333.63,134.459,-0.45985,-0.88569,0.063966,248
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
-239.953,-337.249,135.157,-0.305321,-0.912377,0.272669,250
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
100.057,214.135,106.295,-0.701314,0.707586,-0.0864902,176
-235.162,-178.065,74.0832,-0.83816,0.505687,0.204375,186.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-85.2527,-33.6876,128.587,0.592848,0.0439647,0.804113,108.9
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
207.185,298.529,75.0348,0.388005,0.676436,-0.626009,252
-148.876,-21.575,133.648,-0.895419,-0.296687,0.331966,132
306.909,219.043,104.558,0.537508,-0.711337,0.452863,288
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
60.3656,249.853,109.161,-0.126644,0.844801,0.519877,204
41.8779,19.2926,116.584,-0.190895,0.0665579,0.979351,72
24.3412,-394.199,90.4249,0.947673,-0.149766,0.281933,334
-105.524,-315.371,149.374,-0.0646556,-0.82685,0.558694,258
-177.677,-169.314,144.444,0.162083,0.465394,0.870137,170
16.7573,342.23,106.233,0.67982,0.704888,0.20243,268
-101.452,-305.355,147.143,0.355299,-0.189483,0.915346,254
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
129.761,203.47,102.873,0.916804,0.3948,0.0600363,176
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-147.959,-4.52608,89.2022,-0.678302,0.329345,-0.656839,136
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
41.3184,264.438,101.548,-0.269724,0.93227,0.241085,216
-108.87,-288.892,108.615,0.973472,-0.152496,-0.170579,234
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
317.471,279.083,92.3488,0.025922,0.587564,-0.808762,298
28.2408,-394.398,91.2555,0.985974,0.00423753,0.166845,336
-176.497,-167.519,147.804,0.411956,0.429023,0.803885,172
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-30.7076,-311.972,116.036,0.797438,-0.480774,0.364622,276
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
-52.8261,-301.894,107.106,0.737535,-0.0527574,-0.673245,264
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
483.384,332.244,106.021,0.960117,-0.262615,-0.0959631,396
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
19.1911,345.357,106.689,0.537224,0.842804,0.0327433,270
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
319.862,204.433,106.643,0.354426,-0.78899,0.501873,298
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
208.266,301.505,72.6101,0.160963,0.797385,-0.581608,254
-65.2369,318.93,110.655,-0.93356,0.355066,-0.0489299,278.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-235.162,-178.065,74.0832,-0.83816,0.505687,0.204375,186.4
322.435,155.758,123.155,-0.777146,-0.612306,0.145343,328
487.33,331.693,105.84,0.999725,-0.0234328,0.000842195,398
-103.65,-124.14,88.0444,-0.102772,-0.947405,0.303087,101
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
32.2247,-394.258,91.3897,0.994207,0.0624068,-0.087511,338
317.418,281.83,89.4581,-0.0485701,0.769406,-0.636911,300
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
36.1094,-394.041,90.5076,0.947104,0.0477605,-0.317352,340
133.651,204.392,102.921,0.981378,0.168724,-0.0918093,178
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
359.997,160.795,104.602,0.944241,-0.328581,-0.0210747,328
339.502,171.052,92.3947,0.068577,-0.447911,-0.891444,320
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-59.2685,-297.66,112.244,0.944349,0.325459,0.0477606,260
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
355.174,388.609,111.846,-0.364404,0.904899,-0.219926,366
-175,-165.331,150.784,0.336199,0.647921,0.683498,174
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
174.847,252.233,110.944,0.760664,0.611363,0.218232,212
-130.572,17.9766,122.078,0.482316,0.676234,0.556847,136
187.556,302.153,132.998,0.312408,0.605818,0.7317,246
39.9715,-393.511,89.6634,0.9717,0.207704,-0.112508,342
-65.2369,318.93,110.655,-0.93356,0.355066,-0.0489299,278.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
88.298,168.123,98.9676,0.657242,0.569334,-0.493854,148
356.388,308.832,113.226,0.931236,0.272272,0.242213,322
491.269,331.137,106.134,0.960407,-0.241793,0.138397,400
14.1134,148.308,125.126,-0.483531,-0.556,0.676064,158
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
43.9128,-393.164,89.1251,0.989047,0.0284175,-0.144842,344
-59.2015,-55.1496,52.6591,-0.882623,0.386285,0.267882,56
109.516,5.73191,71.9775,0.859353,0.361108,0.362096,69.9
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
157.927,230.725,106.94,0.0678756,0.991708,0.109126,198
-152.232,-22.7219,135.474,-0.778545,-0.274561,0.564343,134
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
-85.2527,-33.6876,128.587,0.592848,0.0439647,0.804113,108.9
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
319.072,153.623,123.366,-0.889192,-0.456443,-0.0315767,330
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
315.786,151.372,123.103,-0.776672,-0.623996,-0.086075,332
47.892,-392.895,89.0716,0.989199,0.101469,0.105781,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
97.3427,216.92,105.41,-0.650679,0.678516,-0.34093,178
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
-235.162,-178.065,74.0832,-0.83816,0.505687,0.204375,186.4
-27.8833,-314.262,117.676,0.615677,-0.649383,0.446367,278
188.804,304.964,135.537,0.308285,0.783094,0.540115,248
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
51.733,-391.966,89.6125,0.923603,0.348165,0.160431,348
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
47.9962,63.5217,101.639,0.306375,0.948283,-0.0830337,88
249.661,249.593,102.297,0.686198,-0.225545,-0.691565,254
317.589,284.624,86.616,0.125009,0.626378,-0.769431,302
35.101,157.468,109.381,-0.875439,0.473069,0.0990602,144
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
341.584,296.212,110.755,0.410283,0.816386,0.406424,312
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
353.255,392.046,111.2,-0.579008,0.808273,-0.106979,368
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
12.2833,335.837,103.063,0.399351,0.841791,-0.363189,264
495.214,330.667,106.478,0.99928,-0.00409651,0.037711,402
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-235.162,-178.065,74.0832,-0.83816,0.505687,0.204375,186.4
55.4877,-391.019,90.5687,0.942131,0.13334,0.307588,350
20.9754,348.917,106.456,0.358732,0.922865,-0.140113,272
499.183,330.783,106.097,0.974955,0.0590266,-0.214424,404
184.92,193.428,103.224,0.814711,-0.572175,-0.0941347,208
-65.2369,318.93,110.655,-0.93356,0.355066,-0.0489299,278.6
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-99.9821,-111.141,83.617,-0.613469,-0.475821,0.630278,94
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
22.2902,352.522,105.367,0.297931,0.87182,-0.388802,274
16.2675,-393.109,89.9254,0.798162,-0.426247,0.425736,330
491.269,331.117,105.588,0.960396,-0.251547,-0.119846,400
65.3496,144.047,96.5031,0.452702,0.431429,-0.780339,132
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
177.879,196.923,108.3,0.443605,-0.847642,0.291064,204
-173.469,-163.185,153.777,0.421017,0.429635,0.798848,176
-128.488,20.5647,124.305,0.524043,0.644615,0.556643,138
340.163,169.636,88.7249,0.250688,-0.265113,-0.931059,322
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
59.3786,-390.869,91.4372,0.988322,-0.0335719,0.148633,352
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
188.282,191.287,103.366,0.854957,-0.495852,0.152246,210
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-104.111,-294.376,104.554,0.457717,-0.674386,-0.579395,238
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
63.3645,-391.008,91.4841,0.993024,-0.0357351,-0.112368,354
-11.7684,-363.318,97.0927,0.160626,-0.941734,0.295528,308
-155.293,-23.3239,137.96,-0.744852,-0.0365841,0.666226,136
-240.74,-341.071,135.991,-0.122976,-0.978659,0.164629,252
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.726,0.291357,75.2198,0.884663,-0.454391,0.104409,73.4
67.3134,-390.606,91.0929,0.971275,0.222808,-0.0835486,356
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
-85.2527,-33.6876,128.587,0.592848,0.0439647,0.804113,108.9
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
71.2021,-389.745,91.3065,0.96239,0.206245,0.176826,358
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
75.0115,-389.041,92.2981,0.950308,0.170664,0.260362,360
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
67.2814,145.26,93.2308,0.5051,0.183564,-0.843314,134
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-34.1366,-54.0823,43.6668,-0.458473,-0.861326,0.218904,42.8
78.8238,-388.795,93.467,0.952518,0.0199035,0.303832,362
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
82.4475,-388.391,95.084,0.853909,0.173111,0.490787,364
-171.54,-161.952,157.044,0.532234,0.19479,0.823884,178
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-17.7398,303.636,106.763,-0.968474,0.0527513,0.243464,252
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
312.946,148.685,122.319,-0.642308,-0.708014,-0.293525,334
445.356,328.564,102.629,0.960481,0.0303427,0.276687,376
11.7276,146.325,127.632,-0.692206,-0.435862,0.575218,160
503.083,330.477,105.319,0.964401,-0.198732,-0.174458,406
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
86.046,-387.514,96.564,0.931214,0.258805,0.256632,366
23.9602,355.899,104.057,0.521185,0.810149,-0.268374,276
310.639,145.883,120.664,-0.511084,-0.685828,-0.518106,336
-34.1366,-54.0823,43.6668,-0.458473,-0.861326,0.218904,42.8
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
506.749,329.315,104.261,0.863193,-0.370225,-0.343265,408
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
89.8757,-387.016,97.5613,0.970767,0.0013012,0.240022,368
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
93.8235,-387.296,98.0573,0.990848,-0.133837,0.0175747,370
309.056,142.845,118.621,-0.286826,-0.818021,-0.49857,338
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
97.7463,-387.791,98.6157,0.973179,-0.118556,0.197147,372
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
350.767,395.162,111.28,-0.654125,0.744295,0.134708,370
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
43.7814,-392.839,88.6936,0.924745,0.130637,-0.357465,344
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
101.7,-387.786,99.1451,0.991303,0.109977,0.0722766,374
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-241.338,-345.013,136.112,-0.172034,-0.980808,-0.0917632,254
-125.961,22.8312,126.398,0.722649,0.48988,0.487643,140
310.634,267.78,99.7168,0.293978,0.82422,-0.483982,290
509.911,327.702,102.441,0.716134,-0.428523,-0.550926,410
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
8.84507,145.093,130.098,-0.738523,-0.189222,0.647132,162
513.001,326.489,100.23,0.815073,-0.18696,-0.548363,412
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
-0.130471,-309.511,112.348,0.944094,0.327773,-0.0353713,292
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-5.39114,-381.092,85.0291,-0.308402,-0.607605,-0.731918,320
-242.475,-348.782,135.469,-0.382588,-0.897011,-0.221353,256
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
351.157,395.308,110.269,-0.469181,0.813453,-0.343748,370
-158.569,-23.6687,140.208,-0.877416,-0.130165,0.461733,138
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
-10.35,35.7561,25.4996,-0.622282,0.712091,0.325101,26.4
-51.8053,321.191,109.106,-0.78888,0.563121,-0.246096,272
72.3115,-24.1792,59.3959,0.416451,-0.902362,-0.11096,55.1
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
5.61905,144.716,132.415,-0.850983,-0.0230284,0.524688,164
72.2441,-24.2085,59.4017,0.360357,-0.926751,-0.106186,55.1
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
23.369,356.213,104.309,0.241228,0.958911,-0.149327,276
347.907,397.941,111.369,-0.762302,0.642276,-0.0798568,372
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
344.714,400.325,111.546,-0.821877,0.547855,0.156118,374
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
307.924,139.328,117.117,-0.27653,-0.924981,-0.260658,340
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
-162.126,-23.6443,142.013,-0.890131,0.129396,0.436947,140
-201.405,-241.162,101.11,-0.762622,-0.291681,0.577347,188
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
-148.392,-21.2296,134.497,-0.666132,-0.133069,0.733867,132
-145.13,22.879,123.15,-0.584217,0.648514,0.487975,140.7
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
72.3115,-24.1792,59.3959,0.416451,-0.902362,-0.11096,55.1
189.507,308.153,137.827,0.0538969,0.801307,0.595821,250
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
23.8054,360.109,103.577,-0.0116968,0.977358,-0.211269,278
368.224,364.778,116.354,-0.0768133,0.892397,0.444666,352
341.059,168.064,85.17,0.197401,-0.504176,-0.840738,324
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
2.30532,145.16,134.59,-0.799018,0.230977,0.555175,166
-165.15,-122.12,75.9922,-0.888702,0.417503,-0.189474,130.6
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
-50.2524,-301.921,104.058,0.551233,0.0351201,-0.833612,266
72.3115,-24.1792,59.3959,0.416451,-0.902362,-0.11096,55.1
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
475.463,334.364,106.712,0.953986,0.299772,0.00686861,392
205.244,295.064,76.9875,-0.218508,0.561337,-0.79822,250
-1.17965,145.935,136.369,-0.927153,0.15786,0.339806,168
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.665,2.12989,80.051,0.802934,-0.298568,0.515901,74.5
36.1906,-393.873,91.5713,0.978209,0.125704,0.165246,340
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
188.327,304.453,136.164,0.0825233,0.540927,0.837011,248
51.8761,-392.72,88.9976,0.991371,-0.00889206,-0.130786,348
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-139.048,25.6219,112.491,-0.0587861,0.971996,-0.227524,139.6
113.304,2.59769,80.0981,0.517945,-0.168492,0.838656,74
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
-55.6155,-296.224,112.952,0.87519,0.385564,0.292204,262
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
-212.777,-300.015,99.0089,-0.643635,-0.701229,-0.306613,222.2
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
-165.777,-23.6487,143.619,-0.923455,-0.119239,0.364709,142
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
69.1918,145.47,89.7358,0.447513,-0.0663961,-0.891809,136
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
171.37,249.683,110.933,0.302022,0.88672,0.350015,210
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
23.2356,363.998,102.896,-0.259282,0.956865,-0.131083,280
94.8055,172.992,98.7718,0.803268,0.442832,-0.398321,152
479.07,336.06,106.845,0.845034,0.531689,0.0567936,394
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
-213.835,-188.11,66.6018,-0.931934,0.313489,-0.182274,174
4.75102,-307.681,110.996,0.859622,0.504305,-0.0820154,294.7
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
342.043,166.527,81.6235,0.287246,-0.271736,-0.918504,326
19.2949,345.007,107.559,0.586384,0.677114,0.444601,270
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
341.336,402.445,111.634,-0.855723,0.507757,-0.0996067,376
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
114.708,2.00328,83.1292,0.316507,-0.179098,0.931529,75.7
337.878,404.224,110.749,-0.863208,0.383067,-0.328833,378
372.321,125.815,100.727,0.186101,-0.953593,-0.2367,346
114.669,3.50234,80.1525,0.81965,0.182088,0.543156,74.5
105.435,-387.143,99.0078,0.974093,0.203166,-0.0993306,375.9
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
-75.214,307.156,109.346,-0.868773,-0.493114,-0.0455263,284.6
-75.1144,308.662,109.044,-0.980096,-0.0178758,-0.197719,284.4
374.67,133.737,100.376,0.917827,-0.374618,-0.131354,343.4
